TRANSACTION_DATE,TRANSACTION_VOLUME,TRANSACTION_VALUE,ACTIVE_WALLETS,TOTAL_GAS_FEES
2016-09-09 00:00:00.000,53145,616725.812505127,9191,36.98864324
2016-09-10 00:00:00.000,42735,588599.106295704,8853,27.204196184
2016-09-11 00:00:00.000,43115,766785.770349526,9256,27.166759029
2016-09-12 00:00:00.000,44905,901550.803421128,9437,32.561457875
2016-09-13 00:00:00.000,42417,956766.586964347,9430,27.59891781
2016-09-14 00:00:00.000,53699,752490.105574902,9646,34.171450367
2016-09-15 00:00:00.000,52323,616572.431580608,9354,33.342447358
2016-09-16 00:00:00.000,56731,2269457.04201645,10278,42.24100131
2016-09-17 00:00:00.000,46273,798843.31084672,9698,30.675905196
2016-09-18 00:00:00.000,37294,1565682.40880372,8424,24.100929031
2016-09-19 00:00:00.000,40442,917266.592222931,7832,27.206721408
2016-09-20 00:00:00.000,53971,3685741.74488586,13670,32.374386255
2016-09-21 00:00:00.000,44431,4006225.92035333,12317,29.111820511
2016-09-22 00:00:00.000,52274,1871869.81365202,8347,42.337927263
2016-09-23 00:00:00.000,34292,2000207.96629531,8805,30.242666446
2016-09-24 00:00:00.000,38576,1338851.16342273,9195,32.647986572
2016-09-25 00:00:00.000,37724,2416559.26278421,8914,37.077318302
2016-09-26 00:00:00.000,42456,987325.270424549,8678,90.269488771
2016-09-27 00:00:00.000,45150,1130364.50837088,9130,43.297258116
2016-09-28 00:00:00.000,42587,2492728.15973329,9032,64.000359313
2016-09-29 00:00:00.000,40308,2106884.28995073,10169,39.962773487
2016-09-30 00:00:00.000,35560,909819.303607551,10386,30.234993722
2016-10-01 00:00:00.000,45591,821417.015741905,8661,36.747414662
2016-10-02 00:00:00.000,43641,1751125.17117797,10479,36.847863471
2016-10-03 00:00:00.000,46567,610390.494451654,9169,44.538522438
2016-10-04 00:00:00.000,56009,699967.085459313,7127,74.68532099
2016-10-05 00:00:00.000,39923,968832.977808938,7153,36.572077059
2016-10-06 00:00:00.000,36399,931422.036195359,7992,42.082473516
2016-10-07 00:00:00.000,42503,935729.963686643,9378,29.288389633
2016-10-08 00:00:00.000,36217,1051596.18905313,9633,26.211508634
2016-10-09 00:00:00.000,42574,2585044.48355533,10644,32.942553562
2016-10-10 00:00:00.000,44095,2585024.53552616,10612,38.849363501
2016-10-11 00:00:00.000,40883,2300391.44757651,9340,36.187302503
2016-10-12 00:00:00.000,29932,2628554.09505047,5404,43.8665601
2016-10-13 00:00:00.000,32229,1020347.245341,3684,110.783377648
2016-10-14 00:00:00.000,41639,2626629.38901362,7842,74.314873807
2016-10-15 00:00:00.000,24619,976338.328339548,6411,46.988824697
2016-10-16 00:00:00.000,34683,1598628.10821204,7592,66.306316247
2016-10-17 00:00:00.000,37704,1830108.17805942,8397,69.002213655
2016-10-18 00:00:00.000,50652,2767128.56201558,11628,90.945896295
2016-10-19 00:00:00.000,30081,664705.418224685,6877,31.586534368
2016-10-20 00:00:00.000,40782,726414.079497814,11241,31.192699712
2016-10-21 00:00:00.000,57644,619930.583215963,11997,39.396309895
2016-10-22 00:00:00.000,37680,501736.985689788,10031,26.572668205
2016-10-23 00:00:00.000,35250,432743.420850938,9583,24.950287271
2016-10-24 00:00:00.000,52392,651058.996584697,8956,46.535239348
2016-10-25 00:00:00.000,47406,1105436.91701159,9029,41.366215854
2016-10-26 00:00:00.000,45068,931704.972015143,9155,34.173483995
2016-10-27 00:00:00.000,44021,926220.752789826,9353,31.351531887
2016-10-28 00:00:00.000,41423,1541012.31677381,9546,35.040733523
2016-10-29 00:00:00.000,39896,1868190.419297,8783,30.666948819
2016-10-30 00:00:00.000,39309,2428219.73044014,8212,29.557818051
2016-10-31 00:00:00.000,44895,1227410.65685238,10629,31.536220837
2016-11-01 00:00:00.000,48667,2875133.32915795,11599,39.901010773
2016-11-02 00:00:00.000,43429,4310251.82960557,8567,28.75154807
2016-11-03 00:00:00.000,42255,9944862.58584996,9913,29.076307196
2016-11-04 00:00:00.000,32510,1198476.61144169,6852,21.084881505
2016-11-05 00:00:00.000,37616,863566.167271743,8243,24.063816344
2016-11-06 00:00:00.000,34311,514304.597468458,7163,22.879368408
2016-11-07 00:00:00.000,41897,641476.328596562,8888,28.853317352
2016-11-08 00:00:00.000,41483,675495.904675617,8565,30.85838178
2016-11-09 00:00:00.000,40241,2036177.39782754,8943,33.213401022
2016-11-10 00:00:00.000,39630,1020873.29680085,7433,30.23594417
2016-11-11 00:00:00.000,40049,3569496.60755278,8595,34.007611963
2016-11-12 00:00:00.000,40353,1242507.66742589,8303,28.640582081
2016-11-13 00:00:00.000,43084,1266523.66420967,9444,31.417522964
2016-11-14 00:00:00.000,43353,534346.48315743,7622,35.938373557
2016-11-15 00:00:00.000,44754,1030273.11474321,8356,34.626532613
2016-11-16 00:00:00.000,41172,1081713.73398546,7819,32.668576516
2016-11-17 00:00:00.000,40207,3211389.64814241,7788,28.747731239
2016-11-18 00:00:00.000,43213,1081674.62938078,8058,32.646137141
2016-11-19 00:00:00.000,38696,860708.716478056,7409,25.718917371
2016-11-20 00:00:00.000,41458,637543.756861949,7737,29.237809811
2016-11-21 00:00:00.000,42088,660726.505209948,7961,32.737204421
2016-11-22 00:00:00.000,52890,2588963.32987673,21780,36.084600027
2016-11-23 00:00:00.000,63803,2426620.2300188,30038,80.454581306
2016-11-24 00:00:00.000,36772,836693.762789791,5252,57.812936789
2016-11-25 00:00:00.000,55681,1514995.77216536,21342,59.178682572
2016-11-26 00:00:00.000,40696,702975.907515435,5776,72.113801782
2016-11-27 00:00:00.000,44383,712573.555816801,6093,114.298116286
2016-11-28 00:00:00.000,48138,795059.332640637,7440,121.139437478
2016-11-29 00:00:00.000,46232,1317858.1669532,6892,99.191268694
2016-11-30 00:00:00.000,38429,1186508.222145,7129,32.999926204
2016-12-01 00:00:00.000,36928,1037290.98493082,6710,26.441037059
2016-12-02 00:00:00.000,41419,3315280.19416608,7370,27.223224917
2016-12-03 00:00:00.000,40569,4825980.31107962,9232,23.764687025
2016-12-04 00:00:00.000,38843,1692306.57754095,9359,24.109312183
2016-12-05 00:00:00.000,40796,3643135.24191494,7663,27.990703019
2016-12-06 00:00:00.000,47297,6260358.79000011,9722,31.760544089
2016-12-07 00:00:00.000,41563,2444028.29682136,6580,33.870720734
2016-12-08 00:00:00.000,38830,2505143.35135772,6794,789.234313899
2016-12-09 00:00:00.000,40605,2526924.58607837,8520,28.990283677
2016-12-10 00:00:00.000,39735,1412824.70913524,6995,26.10787621
2016-12-11 00:00:00.000,38326,1947010.3047585,7666,34.244073754
2016-12-12 00:00:00.000,38455,1064170.17661696,7732,29.527060061
2016-12-13 00:00:00.000,44471,1106448.27262145,7078,29.88359254
2016-12-14 00:00:00.000,46414,1052644.11122994,8874,32.176246897
2016-12-15 00:00:00.000,45209,2119882.77373495,9971,30.492211399
2016-12-16 00:00:00.000,43072,1379348.38013154,7772,27.868964839
2016-12-17 00:00:00.000,38530,3105235.57018185,7661,30.316966201
2016-12-18 00:00:00.000,35711,2159771.27087318,7419,24.945164811
2016-12-19 00:00:00.000,44996,1382396.03698056,8021,34.08515013
2016-12-20 00:00:00.000,43742,1392213.35072723,8511,34.720549324
2016-12-21 00:00:00.000,49739,2078876.49884082,8815,44.100397816
2016-12-22 00:00:00.000,54195,3335093.1333926,8741,35.465042991
2016-12-23 00:00:00.000,43420,6254070.76942383,7667,26.690493577
2016-12-24 00:00:00.000,36820,2353296.85169778,7136,23.016411149
2016-12-25 00:00:00.000,35648,1059724.00319435,6366,21.605737065
2016-12-26 00:00:00.000,34233,831195.746193384,6474,21.960742932
2016-12-27 00:00:00.000,41324,1416636.56385761,7133,32.969525854
2016-12-28 00:00:00.000,42312,2901169.49783741,7671,28.594255097
2016-12-29 00:00:00.000,45391,4563283.23726872,8508,37.279165284
2016-12-30 00:00:00.000,43379,3278497.13870235,7838,41.358647902
2016-12-31 00:00:00.000,40792,6359972.39612568,8423,26.904978303
2017-01-01 00:00:00.000,38609,1818130.6165409,6421,24.943125085
2017-01-02 00:00:00.000,39485,2857196.95549076,7569,27.45772251
2017-01-03 00:00:00.000,45298,5066915.04294093,8508,34.846559365
2017-01-04 00:00:00.000,50588,7864367.46151124,10885,38.055440107
2017-01-05 00:00:00.000,49530,8078450.66662219,10237,34.311802018
2017-01-06 00:00:00.000,43696,7418385.80690347,10321,30.902220356
2017-01-07 00:00:00.000,43458,4401826.15199135,8731,29.755833937
2017-01-08 00:00:00.000,42449,2502133.90197167,7869,31.99560731
2017-01-09 00:00:00.000,45910,4411982.97227066,9994,34.334447282
2017-01-10 00:00:00.000,47852,4590314.23687667,8350,35.822637175
2017-01-11 00:00:00.000,44118,4615551.14511629,9110,31.007759669
2017-01-12 00:00:00.000,49214,4551283.78439998,9130,33.545928634
2017-01-13 00:00:00.000,49443,2495563.7468333,8325,33.195465479
2017-01-14 00:00:00.000,40745,937696.000195267,7738,25.957472066
2017-01-15 00:00:00.000,40473,585161.967790242,7262,27.352267416
2017-01-16 00:00:00.000,43997,804348.863731366,9228,29.038885308
2017-01-17 00:00:00.000,45471,1557463.86129902,8425,33.598009287
2017-01-18 00:00:00.000,43805,872848.474042759,7919,31.507007119
2017-01-19 00:00:00.000,43395,1002399.58543499,8795,30.51025646
2017-01-20 00:00:00.000,45420,2698642.94567586,9254,32.110572044
2017-01-21 00:00:00.000,42043,945879.118966662,8278,28.075908716
2017-01-22 00:00:00.000,46051,979875.85718838,7823,32.365584229
2017-01-23 00:00:00.000,44802,882350.548711738,8339,31.613059876
2017-01-24 00:00:00.000,49036,788973.523257984,8487,37.688308646
2017-01-25 00:00:00.000,45284,947364.508222095,7747,35.146482372
2017-01-26 00:00:00.000,46746,1069258.4230075,8276,35.602486299
2017-01-27 00:00:00.000,46619,1025198.08510074,7903,34.888731154
2017-01-28 00:00:00.000,45112,599825.33944696,7747,32.71359377
2017-01-29 00:00:00.000,42421,871072.319963129,7381,29.867852652
2017-01-30 00:00:00.000,45246,696714.945609034,8385,32.033835502
2017-01-31 00:00:00.000,43542,1277372.9430269,8254,31.162878162
2017-02-01 00:00:00.000,44405,1269690.34995944,8363,36.376792735
2017-02-02 00:00:00.000,43542,1230220.30458271,8822,34.715975987
2017-02-03 00:00:00.000,42286,1638911.78139723,8148,31.7808726
2017-02-04 00:00:00.000,45022,1769216.39616906,8967,31.660446699
2017-02-05 00:00:00.000,46190,745100.083346332,9122,33.114240053
2017-02-06 00:00:00.000,46895,1343884.15533616,9143,33.78063339
2017-02-07 00:00:00.000,51421,1276061.06491452,8798,42.299360422
2017-02-08 00:00:00.000,50957,1194695.8827963,9016,42.483875924
2017-02-09 00:00:00.000,47776,1337664.37068405,8961,39.919977156
2017-02-10 00:00:00.000,52084,1644212.8100938,10059,44.755830467
2017-02-11 00:00:00.000,46458,933082.100702076,8356,37.079582403
2017-02-12 00:00:00.000,45197,1211245.40886481,9009,35.980519987
2017-02-13 00:00:00.000,55768,1204585.00174454,11149,49.03945543
2017-02-14 00:00:00.000,58124,3489943.44277384,10996,46.336023074
2017-02-15 00:00:00.000,54905,3956306.42847341,10772,79.70980774
2017-02-16 00:00:00.000,49574,2384591.76167112,9856,37.018517514
2017-02-17 00:00:00.000,49342,2585731.98041931,9824,37.790079664
2017-02-18 00:00:00.000,49321,2382295.80024975,10716,43.829619514
2017-02-19 00:00:00.000,48158,2343842.04823445,9110,35.792231235
2017-02-20 00:00:00.000,50036,2452284.61109218,10274,39.034933622
2017-02-21 00:00:00.000,58317,3791513.60511015,9846,51.22502221
2017-02-22 00:00:00.000,50287,2695494.54806051,9703,49.845346973
2017-02-23 00:00:00.000,47499,2600057.18253408,9499,39.9314275
2017-02-24 00:00:00.000,54027,5121345.57870879,10645,40.892452005
2017-02-25 00:00:00.000,53165,3188485.40990766,10026,43.978411061
2017-02-26 00:00:00.000,51660,3847978.22904947,10189,38.03629719
2017-02-27 00:00:00.000,52513,9134151.39090162,11210,43.785436914
2017-02-28 00:00:00.000,60035,11310057.8251496,13602,49.097684474
2017-03-01 00:00:00.000,59627,11794016.4159609,14259,52.747049474
2017-03-02 00:00:00.000,70566,17308255.1928864,21537,52.726422273
2017-03-03 00:00:00.000,64195,16473620.6139824,16107,44.694701292
2017-03-04 00:00:00.000,58626,10685026.9878007,14057,40.155237088
2017-03-05 00:00:00.000,56844,9159766.11104267,13715,40.039964107
2017-03-06 00:00:00.000,56907,15317031.8788351,13784,39.334811652
2017-03-07 00:00:00.000,62456,10370310.0055713,12547,41.980883793
2017-03-08 00:00:00.000,55174,11254298.5498138,12866,37.534560768
2017-03-09 00:00:00.000,64127,14873191.1200347,14940,47.260454678
2017-03-10 00:00:00.000,64997,13513583.4650333,16019,53.368423407
2017-03-11 00:00:00.000,64673,15916274.6343487,14845,46.453224447
2017-03-12 00:00:00.000,66532,24131469.1555749,16968,47.22593895
2017-03-13 00:00:00.000,81391,18838967.8278353,23193,71.085328216
2017-03-14 00:00:00.000,76931,7877687.5238245,19403,71.411155417
2017-03-15 00:00:00.000,81023,7858458.75878556,20093,62.796172743
2017-03-16 00:00:00.000,109725,31583517.7511913,29427,82.912368496
2017-03-17 00:00:00.000,106380,16091772.0036055,28814,85.73347296
2017-03-18 00:00:00.000,89811,23550226.5421964,23880,59.375881785
2017-03-19 00:00:00.000,84484,5215392.62346184,20156,56.193841196
2017-03-20 00:00:00.000,80070,6595693.78200028,20400,55.46557331
2017-03-21 00:00:00.000,84117,13135341.3690932,20579,62.356703381
2017-03-22 00:00:00.000,78652,11414057.6759584,18946,57.858793107
2017-03-23 00:00:00.000,82220,11598818.8420687,18966,58.283082689
2017-03-24 00:00:00.000,87623,15941119.2307772,23562,71.124669386
2017-03-25 00:00:00.000,84216,12107067.8923765,21657,55.98760395
2017-03-26 00:00:00.000,79333,9610422.41048095,18692,55.656255963
2017-03-27 00:00:00.000,94330,11032024.5184168,21774,74.942044413
2017-03-28 00:00:00.000,84038,11010677.9488766,20401,61.390990324
2017-03-29 00:00:00.000,92746,13273361.9639661,20720,67.706854363
2017-03-30 00:00:00.000,95909,17260909.5451286,25185,67.560810144
2017-03-31 00:00:00.000,102835,14676301.3970868,30924,74.790886711
2017-04-01 00:00:00.000,80324,9648415.32461133,20433,55.037658886
2017-04-02 00:00:00.000,88431,15169840.7909687,23215,63.283056759
2017-04-03 00:00:00.000,99867,17011783.9234852,29616,72.492461127
2017-04-04 00:00:00.000,85983,8434075.28218576,22488,62.333086374
2017-04-05 00:00:00.000,87153,12184027.3033576,23577,66.053965246
2017-04-06 00:00:00.000,94747,17281268.0404649,26799,70.166979736
2017-04-07 00:00:00.000,92536,5141120.30196893,19711,69.548751383
2017-04-08 00:00:00.000,71907,6764770.30787993,17653,49.771052793
2017-04-09 00:00:00.000,74141,6785997.24308546,16133,53.813678961
2017-04-10 00:00:00.000,75162,8607305.45047574,19396,59.298743685
2017-04-11 00:00:00.000,75647,8539799.43139389,18776,55.460387497
2017-04-12 00:00:00.000,80044,7952170.90251301,20139,76.729377461
2017-04-13 00:00:00.000,83854,5874203.84569343,21656,59.121301366
2017-04-14 00:00:00.000,80900,7147367.55213497,19782,60.27756053
2017-04-15 00:00:00.000,74375,3546356.97207613,18389,54.448569719
2017-04-16 00:00:00.000,70436,1798698.99750651,15267,52.830651409
2017-04-17 00:00:00.000,72313,2397544.12834071,16704,57.571249496
2017-04-18 00:00:00.000,82985,8528604.23577517,19873,70.32921676
2017-04-19 00:00:00.000,84633,9505206.95854231,20200,73.497647303
2017-04-20 00:00:00.000,85190,11012786.3657895,20979,68.491333615
2017-04-21 00:00:00.000,80357,7754668.22253067,18199,84.367234398
2017-04-22 00:00:00.000,73081,6947982.62754138,17087,69.399278418
2017-04-23 00:00:00.000,76846,7001036.61341259,17423,62.834525873
2017-04-24 00:00:00.000,79381,8525006.50362042,20548,67.468059305
2017-04-25 00:00:00.000,92634,7856804.45994993,19876,75.505484953
2017-04-26 00:00:00.000,89318,11164071.214043,20631,71.203497555
2017-04-27 00:00:00.000,103999,15263505.1154602,29611,82.32773965
2017-04-28 00:00:00.000,104790,14523581.6882945,26196,74.802621487
2017-04-29 00:00:00.000,90993,14030764.5947217,22701,67.448175218
2017-04-30 00:00:00.000,94556,16132525.5870992,24996,75.20337689
2017-05-01 00:00:00.000,111417,24426751.431475,28398,99.980113757
2017-05-02 00:00:00.000,108896,20177946.2232246,27756,101.867426383
2017-05-03 00:00:00.000,97020,22560091.611368,23916,74.862247391
2017-05-04 00:00:00.000,114258,22914613.0422182,30670,88.610880732
2017-05-05 00:00:00.000,108101,23284405.0150758,30281,80.829983382
2017-05-06 00:00:00.000,94736,15506111.888888,25392,81.429874952
2017-05-07 00:00:00.000,105969,19880880.5091414,29238,101.206993549
2017-05-08 00:00:00.000,116573,19478134.3202108,36648,91.073494484
2017-05-09 00:00:00.000,112175,19514556.810332,32204,101.632988995
2017-05-10 00:00:00.000,108881,18656642.0425341,29262,98.59211945
2017-05-11 00:00:00.000,116184,22839515.0974317,31841,102.827281112
2017-05-12 00:00:00.000,106360,18121352.951059,29014,101.27545119
2017-05-13 00:00:00.000,100373,13411214.9420236,24687,99.974241522
2017-05-14 00:00:00.000,100554,12541624.5625453,26056,101.232853957
2017-05-15 00:00:00.000,121812,16971839.2357911,32205,124.593212328
2017-05-16 00:00:00.000,115329,21748157.6740479,31979,128.202097833
2017-05-17 00:00:00.000,136862,14164565.5123458,38624,174.988537073
2017-05-18 00:00:00.000,135379,9458734.12339991,37727,144.383322582
2017-05-19 00:00:00.000,159613,15044924.0738538,48274,157.995276696
2017-05-20 00:00:00.000,129645,9668230.36932115,35622,147.783828863
2017-05-21 00:00:00.000,148310,12858856.5265743,37361,154.626161582
2017-05-22 00:00:00.000,175054,26229587.597878,45838,176.273447382
2017-05-23 00:00:00.000,185231,16148029.4838678,48368,245.057124823
2017-05-24 00:00:00.000,185286,15614512.5963518,50409,263.500709224
2017-05-25 00:00:00.000,181537,14569926.3148164,49786,209.955202216
2017-05-26 00:00:00.000,167598,16436591.1540146,47006,192.951228413
2017-05-27 00:00:00.000,148124,12047929.176345,38596,175.147580016
2017-05-28 00:00:00.000,153808,9895139.37871658,37038,185.681475246
2017-05-29 00:00:00.000,157223,10426244.0112749,41708,177.7844788
2017-05-30 00:00:00.000,189967,11958798.3581326,50080,297.18870594
2017-05-31 00:00:00.000,201783,22323406.9688588,63080,319.659242312
2017-06-01 00:00:00.000,196287,16558776.2199752,62584,227.403461454
2017-06-02 00:00:00.000,192359,16297896.3505968,49034,276.63629358
2017-06-03 00:00:00.000,173467,15444540.8131877,48818,217.717532632
2017-06-04 00:00:00.000,176499,13689995.3498155,48478,217.937263287
2017-06-05 00:00:00.000,187883,17075895.4888241,55894,208.777927028
2017-06-06 00:00:00.000,196588,20314549.2542198,55035,252.391593443
2017-06-07 00:00:00.000,203622,17921605.0982407,54374,259.957571712
2017-06-08 00:00:00.000,185436,15511940.8513256,49252,226.789603557
2017-06-09 00:00:00.000,213325,16040384.4285109,60085,237.376778378
2017-06-10 00:00:00.000,211542,11220504.7348233,59728,202.713284616
2017-06-11 00:00:00.000,238642,12175913.1443005,68650,303.577444968
2017-06-12 00:00:00.000,283747,26008330.0611095,92023,386.774241584
2017-06-13 00:00:00.000,277048,21397612.305001,85117,279.380779257
2017-06-14 00:00:00.000,247995,13304819.0532965,75364,244.19322379
2017-06-15 00:00:00.000,257854,20726260.9868305,77787,258.857896564
2017-06-16 00:00:00.000,240756,18255301.9475304,68412,242.239898278
2017-06-17 00:00:00.000,239079,10255630.2727051,69516,226.763003542
2017-06-18 00:00:00.000,241123,9462503.07591092,71599,231.967066436
2017-06-19 00:00:00.000,281940,11091017.3366823,78069,267.7091722
2017-06-20 00:00:00.000,282261,14049317.1010847,86759,352.42320924
2017-06-21 00:00:00.000,184832,4991900.94688751,81459,440.739060874
2017-06-22 00:00:00.000,267235,8279523.94936892,83626,466.407492125
2017-06-23 00:00:00.000,271560,10153894.1355836,82117,442.227701278
2017-06-24 00:00:00.000,234177,11206860.8486346,69458,492.872039597
2017-06-25 00:00:00.000,228207,4057648.92392766,68514,392.101692578
2017-06-26 00:00:00.000,310578,10216975.6417376,101709,506.314750271
2017-06-27 00:00:00.000,249519,11672623.1199321,81396,310.613707308
2017-06-28 00:00:00.000,260502,10539417.7808703,79923,612.535878875
2017-06-29 00:00:00.000,259915,11159152.5770888,76804,445.111900702
2017-06-30 00:00:00.000,249348,9951613.46492809,75409,335.042797719
